,BLEU,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,METEOR,BERT_precision,BERT_recall,BERT_f1,Perplexity
0,0.029914292753033336,0.6120218579234973,0.36721311475409835,0.4590163934426229,0.14835164835164835,0.08881578947368421,0.1111111111111111,0.3114754098360656,0.18688524590163935,0.2336065573770492,0.22666386207523576,0.8399359583854675,0.8397253751754761,0.8398306965827942,101.00000000000003
1,0.022876642389413344,0.44014084507042256,0.37650602409638556,0.40584415584415584,0.09540636042402827,0.08157099697885196,0.08794788273615635,0.20422535211267606,0.1746987951807229,0.18831168831168832,0.20694139714831952,0.8285917043685913,0.8312011361122131,0.8298943638801575,136.00000000000006
2,0.0721480732116133,0.2975778546712803,0.4777777777777778,0.36673773987206826,0.04513888888888889,0.07262569832402235,0.0556745182012848,0.15916955017301038,0.25555555555555554,0.19616204690831557,0.20766016121496092,0.8140826225280762,0.8459679484367371,0.8297190070152283,135.00000000000003
3,0.0858455917213206,0.3862815884476534,0.43673469387755104,0.40996168582375475,0.06884057971014493,0.0778688524590164,0.07307692307692307,0.17328519855595667,0.19591836734693877,0.1839080459770115,0.21222959632557425,0.8216810822486877,0.8431163430213928,0.8322607278823853,130.99999999999994
4,0.04370986381170665,0.31208053691275167,0.4744897959183674,0.3765182186234817,0.07744107744107744,0.11794871794871795,0.09349593495934959,0.15771812080536912,0.23979591836734693,0.19028340080971662,0.27796640361332714,0.8118625283241272,0.8509116172790527,0.8309285640716553,124.00000000000003
5,0.02960719291480993,0.3225806451612903,0.4669260700389105,0.3815580286168521,0.05660377358490566,0.08203125,0.06698564593301436,0.1586021505376344,0.22957198443579765,0.18759936406995228,0.24382572226803034,0.828484058380127,0.8530331254005432,0.8405794501304626,141.00000000000003
6,0.02033835134082359,0.26755852842809363,0.5925925925925926,0.36866359447004604,0.040268456375838924,0.08955223880597014,0.05555555555555556,0.13377926421404682,0.2962962962962963,0.18433179723502302,0.2824739104444439,0.8116010427474976,0.8454899787902832,0.8281989693641663,141.00000000000003
7,0.06380554442363227,0.32,0.4888888888888889,0.3868131868131868,0.043795620437956206,0.0670391061452514,0.05298013245033113,0.18181818181818182,0.2777777777777778,0.2197802197802198,0.22861429322577598,0.8212339282035828,0.8504202961921692,0.8355723023414612,126.0
8,0.08534382186423428,0.4444444444444444,0.40350877192982454,0.4229885057471265,0.10679611650485436,0.09691629955947137,0.10161662817551964,0.2028985507246377,0.18421052631578946,0.19310344827586204,0.18264570372124386,0.8196418285369873,0.8420606851577759,0.8307000398635864,114.00000000000003
9,0.2475303873008388,0.27070063694267515,0.53125,0.3586497890295358,0.04153354632587859,0.08176100628930817,0.055084745762711856,0.12101910828025478,0.2375,0.16033755274261602,0.21353530099328755,0.7915981411933899,0.8296273350715637,0.8101666569709778,149.99999999999997
