,BLEU,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,METEOR,BERT_precision,BERT_recall,BERT_f1,Perplexity
17,0.09920899729379237,0.4068627450980392,0.47701149425287354,0.4391534391534392,0.09852216748768473,0.11560693641618497,0.10638297872340426,0.23039215686274508,0.27011494252873564,0.24867724867724866,0.29710115131578946,0.848754346370697,0.8507767915725708,0.8497644066810608,110.99999999999997
18,0.1497780365024038,0.5394736842105263,0.543046357615894,0.5412541254125414,0.1986754966887417,0.2,0.1993355481727575,0.34210526315789475,0.3443708609271523,0.3432343234323433,0.39474582067537184,0.8854882717132568,0.872258722782135,0.8788237571716309,90.99999999999997
19,0.03539339778314717,0.5696969696969697,0.4104803493449782,0.4771573604060914,0.13414634146341464,0.09649122807017543,0.11224489795918367,0.26666666666666666,0.19213973799126638,0.2233502538071066,0.23683128158734024,0.867127001285553,0.8406878709793091,0.8537027835845947,98.00000000000004
20,0.10026408776444783,0.3333333333333333,0.5042735042735043,0.40136054421768713,0.10795454545454546,0.16379310344827586,0.13013698630136986,0.23728813559322035,0.358974358974359,0.28571428571428575,0.2796351398657035,0.866368293762207,0.859562337398529,0.8629518747329712,98.00000000000004
21,0.11339663008331204,0.6224489795918368,0.391025641025641,0.48031496062992124,0.2268041237113402,0.14193548387096774,0.17460317460317462,0.4387755102040816,0.27564102564102566,0.33858267716535434,0.2902250670420361,0.8880374431610107,0.8644353747367859,0.87607741355896,69.00000000000001
22,0.14579608990578355,0.5176470588235295,0.4631578947368421,0.48888888888888893,0.19047619047619047,0.1702127659574468,0.17977528089887637,0.35294117647058826,0.3157894736842105,0.33333333333333337,0.31775,0.8777726292610168,0.8768389821052551,0.8773055076599121,64.99999999999999
23,0.080692433731958,0.544,0.5074626865671642,0.525096525096525,0.1285140562248996,0.1198501872659176,0.12403100775193797,0.252,0.23507462686567165,0.24324324324324326,0.2821214071214071,0.863237738609314,0.845361590385437,0.8542061448097229,142.00000000000003
24,0.03864382391724346,0.7425742574257426,0.2862595419847328,0.41322314049586784,0.23,0.08812260536398467,0.12742382271468145,0.44554455445544555,0.1717557251908397,0.2479338842975207,0.1635495411900599,0.8731592893600464,0.8541173338890076,0.8635333776473999,77.00000000000001
25,0.03012374434395511,0.7218543046357616,0.2794871794871795,0.4029574861367837,0.25333333333333335,0.09768637532133675,0.14100185528756956,0.3841059602649007,0.14871794871794872,0.21441774491682072,0.17504792556994175,0.8762457966804504,0.8422608375549316,0.8589172959327698,99.99999999999996
26,0.08723311869744049,0.7403846153846154,0.3888888888888889,0.5099337748344371,0.2524271844660194,0.1319796954314721,0.17333333333333334,0.4326923076923077,0.22727272727272727,0.29801324503311255,0.25739219507801,0.8737876415252686,0.8568470478057861,0.8652344346046448,76.0
27,0.021512644813868536,0.782051282051282,0.23282442748091603,0.3588235294117647,0.3116883116883117,0.09195402298850575,0.14201183431952663,0.5384615384615384,0.16030534351145037,0.24705882352941175,0.12953979561480997,0.8799229264259338,0.847582995891571,0.8634502291679382,59.999999999999986
28,0.07505923907129333,0.4845360824742268,0.3821138211382114,0.4272727272727273,0.15625,0.12295081967213115,0.13761467889908255,0.3402061855670103,0.2682926829268293,0.3,0.2344466571834993,0.8515902757644653,0.8470420837402344,0.8493101000785828,71.0
