,BLEU,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,METEOR,BERT_precision,BERT_recall,BERT_f1,Perplexity
0,0.023031326527780227,0.6555555555555556,0.19344262295081968,0.2987341772151899,0.19101123595505617,0.05592105263157895,0.08651399491094147,0.4222222222222222,0.12459016393442623,0.19240506329113924,0.14562774122807018,0.8698644042015076,0.8160892724990845,0.8421192765235901,69.00000000000001
1,0.11182007883306036,0.5528455284552846,0.40963855421686746,0.47058823529411764,0.18775510204081633,0.13897280966767372,0.15972222222222224,0.2764227642276423,0.20481927710843373,0.23529411764705882,0.25473458787528797,0.8692561388015747,0.8471084833145142,0.858039379119873,124.00000000000003
2,0.11765268724923414,0.49142857142857144,0.4777777777777778,0.48450704225352115,0.13218390804597702,0.12849162011173185,0.13031161473087818,0.22857142857142856,0.2222222222222222,0.22535211267605634,0.30598542729571826,0.8597793579101562,0.8645938038825989,0.8621799349784851,105.99999999999997
3,0.13435495145962154,0.5656108597285068,0.5102040816326531,0.5364806866952789,0.19090909090909092,0.1721311475409836,0.1810344827586207,0.334841628959276,0.3020408163265306,0.31759656652360513,0.3467420709948281,0.8718665242195129,0.8507298231124878,0.8611685037612915,121.00000000000003
4,0.12800537446901625,0.4808743169398907,0.4489795918367347,0.46437994722955145,0.17582417582417584,0.1641025641025641,0.16976127320954906,0.29508196721311475,0.2755102040816326,0.28496042216358836,0.32876090248264594,0.8681994676589966,0.8592844605445862,0.8637189269065857,119.00000000000003
5,0.10940195531803008,0.602510460251046,0.5603112840466926,0.5806451612903226,0.226890756302521,0.2109375,0.21862348178137653,0.3389121338912134,0.3151750972762646,0.3266129032258065,0.31509989500826796,0.878190815448761,0.864426851272583,0.8712545037269592,126.99999999999999
6,0.1209383734633958,0.4915254237288136,0.42962962962962964,0.45849802371541504,0.1452991452991453,0.12686567164179105,0.1354581673306773,0.3050847457627119,0.26666666666666666,0.2845849802371542,0.29571374784694243,0.8555307388305664,0.847578227519989,0.8515359163284302,90.0
7,0.1107057516941071,0.5422535211267606,0.42777777777777776,0.4782608695652174,0.15602836879432624,0.12290502793296089,0.1375,0.33098591549295775,0.2611111111111111,0.29192546583850937,0.2949705938391497,0.880216121673584,0.8695434331893921,0.8748472332954407,90.99999999999997
8,0.09350272283144656,0.42452830188679247,0.5921052631578947,0.4945054945054945,0.14826498422712933,0.20704845814977973,0.1727941176470588,0.24842767295597484,0.34649122807017546,0.28937728937728935,0.35101739273114013,0.8708242177963257,0.8691980838775635,0.8700103759765625,138.99999999999997
9,0.11419627629741261,0.5923076923076923,0.48125,0.5310344827586206,0.18604651162790697,0.1509433962264151,0.16666666666666666,0.2692307692307692,0.21875,0.2413793103448276,0.3042852797944597,0.8746985197067261,0.8577463626861572,0.8661394715309143,90.99999999999997
10,0.09928760598766712,0.5,0.4978902953586498,0.4989429175475687,0.14893617021276595,0.1483050847457627,0.14861995753715498,0.2627118644067797,0.2616033755274262,0.2621564482029598,0.2809776169924685,0.8670865297317505,0.8518746495246887,0.859413206577301,103.00000000000001
11,0.040486525837597175,0.4271356783919598,0.5279503105590062,0.47222222222222227,0.09090909090909091,0.1125,0.10055865921787709,0.21608040201005024,0.2670807453416149,0.23888888888888887,0.2786623850292643,0.8626847267150879,0.8544323444366455,0.8585386872291565,115.99999999999999
12,0.09802395822644393,0.38666666666666666,0.58,0.464,0.12053571428571429,0.18120805369127516,0.1447721179624665,0.23555555555555555,0.35333333333333333,0.2826666666666666,0.3488821305005513,0.861924409866333,0.855026364326477,0.8584615588188171,98.00000000000004
